url,img,bank,card_name,card_name_original,card_type,card_feature_description,card_benefit_description,cost_interest_rate_annum,cost_annual_fee,cost_annual_fee_condition,required_income,required_age,required_applicant,cashback,cashback_category,cashback_info,reward,reward_category,reward_info,travel_benefit,travel_benefit_category,travel_benefit_info,premium,premium_info,petrol,petrol_info
https://ringgitplus.com/en/credit-card/BSN-Gold-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000064/bsn-gold-visa.jpg,bsn,bsn_gold_visa,BSN Gold Visa,visa,,,13.5% p.a.,0,free,3000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}",Earn evergreen Happy Rewards points with this credit card! Get 1 reward point for every RM1 spent and 2x the points when you spend overseas! Use them to redeem cool gifts.,True,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Emergency Helpdesk and Free Travel Insurance with coverage of up to RM100,000. Get a free BSN Zing PLUSMiles Card, a Touch 'n Go card that is linked to your credit card.",False,,False,
https://ringgitplus.com/en/credit-card/BSN-Platinum-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000059/bsn-platinum-mastercard-credit-card-i.jpg,bsn,bsn_platinum_mastercard_credit_card_i,BSN Platinum MasterCard Credit Card-i,mastercard,,,13.5% p.a.,0,free,4000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""on local dining, golf and travel expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Earn 1 Happy Rewards point for every RM1 when you swipe with this credit card and double the points when you swipe overseas on retail spending. Exchange these points for gifts you can buy for your home, kitchen, kids, dining, and even sports.",True,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Get a complimentary Travel and Accident Takaful coverage of up to RM300,000. Plus, you will get BSN Zing PLUSMiles, a Touch 'n Go card that auto reloads RM100 from your BSN Credit Card Account whenever your balance falls below RM50.",False,,False,
https://ringgitplus.com/en/credit-card/BSN-Visa-Platinum.html,https://ringgitplus.com/img/card-400/52d7bd7987d70ef56d10991f/bsn-visa-platinum.jpg,bsn,bsn_visa_platinum,BSN Visa Platinum,visa,,,13.5% p.a.,0,free,4000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""local dining, golf and travel""], ""1 point on every RM1"": [""local retail spending""]}","Earn points for every Ringgit you spend with your card! Get 1 Happy Rewards point for every RM1, and twice that when you spend overseas. Reward yourself and redeem great gifts - gadgets, household appliances, vouchers and much more!",True,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}",Collect rewards and redeem Enrich Miles. Get a free BSN Zing PLUSMiles card for awesome toll rebates.,True,Get a free BSN Zing PLUSMiles Card with its convenient auto reload facility!,False,
https://ringgitplus.com/en/credit-card/AIAFAM-BSN-Visa-Platinum-Business.html,https://ringgitplus.com/img/card-400/562f05b34a4eade933d5f913/aiafam-bsn-visa-platinum-business.jpg,bsn,aiafam_bsn_visa_platinum_business,AIAFAM-BSN Visa Platinum Business,visa,,,13.5% p.a.,0,free,2666.67,,Members Only,True,"{""AIAFAM Insurance Premium"": [""0.8%"", ""uncapped"", ""from RM601 and above in a single receipt""], ""Local And Overseas Retail"": [""0.4%"", ""uncapped"", ""any amount in a single receipt""]}","Receive 0.8% cash back whenever you charge your AIAFAM life insurance payment to your credit card or you can opt to turn it into a 12 months installment Zero Interest Plan (ZIP). Also, enjoy 0.4% cash back for any local or overseas retail purchases!",False,,,True,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Go on a vacation with a peace of mind with complimentary travel insurance coverage up to RM300,000 when you purchase a flight ticket with your credit card. You'll also be financially protected against lost or delay of luggage, flight delay and missed connecting flights.",True,"Enjoy exclusive discounts and privileges from selected hotels, restaurants and retail outlets around the globe. Get yourself a free BSN Zing PLUSMiles Touch 'n Go Card which will auto reload RM100 and charge your credit card whenever the balance falls below RM50.",False,
https://ringgitplus.com/en/credit-card/BSN-Gold-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00005d/bsn-gold-mastercard.jpg,bsn,bsn_gold_mastercard,BSN Gold MasterCard,mastercard,,,13.5% p.a.,0,free,3000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Happy Rewards points are awarded for every Ringgit you spend - 1 point locally or 2 points for overseas spending. Gifts redeemable range from electronic gadgets, beauty and health products, and household items.",True,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Free Travel Insurance with coverage of up to RM100,000 (including compensation for delayed flights and lost luggage) and BSN Zing PLUSMiles Card that gives you discounts on toll fares.",True,"Get a free BSN Zing PLUSMiles Card, a Touch 'n Go card linked directly to your credit card with auto-reload feature. Save more money, enjoy rebates and discounts on toll!",False,
https://ringgitplus.com/en/credit-card/BSN-Classic-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/55484c7f2097f5c41eb83bdc/bsn-classic-visa-credit-card-i.jpg,bsn,bsn_classic_visa_credit_card_i,BSN Classic Visa Credit Card-i,visa,,,13.5% p.a.,0,free,2000.0,,Malaysians Only,False,,,True,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}","Every swipe on this card earns you rewards! Each Ringgit that you spend gets you 1 Happy Reward Point for local retail purchases, double up on the rewards when shopping overseas with 2x Reward Points for every RM1!",False,,,True,Get a free BSN Zing PLUSMiles Card - enjoy 5% toll rebate and up to 30% discount at participating PLUSMiles outlets and collect PLUSMiles Point.,False,
https://ringgitplus.com/en/credit-card/BSN-Visa-Cash-Back-Credit-Card.html,https://ringgitplus.com/img/card-400/5fd3197981f128e811b9bb60/bsn-visa-cash-back-credit-card.jpg,bsn,bsn_visa_cash_back_credit_card,BSN Visa Cash Back Credit Card,visa,,,15% p.a.,0,free,4000.0,,Anybody,True,"{""Groceries, Dining & Petrol"": [""0.2%"", ""RM15"", ""from RM1 up to RM999 monthly""], ""Overseas Spend"": [""1%"", ""uncapped"", ""from RM1 and above monthly""], ""Other Spend"": [""0.2%"", ""uncapped"", ""from RM1 and above monthly""]}","Get up to 5% cashback when you shop for groceries, dine at your favourite restaurant and fill up your tank, capped at RM15 per month. Other retail spend can get you 0.2% unlimited cashback, while overseas spend earns you 1% unlimited cashback.",False,,,True,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Get Platinum Protection with complimentary travel insurance of up to RM300,000 when you charge your full fare air ticket(s) to this card.",True,Get complimentary BSN Zing PLUSMiles Card and enjoy exclusive Visa Platinum privileges.,True,"Earn up to 5% cashback, capped at RM15 per month on petrol filling."
https://ringgitplus.com/en/credit-card/BSN-Classic-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00005f/bsn-classic-mastercard.jpg,bsn,bsn_classic_mastercard,BSN Classic MasterCard,mastercard,,,13.5% p.a.,0,free,2000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Get 1 reward point for every ringgit you spend locally, and double the rewards when you spend overseas. Use these evergreen points to redeem all kinds of fantastic prizes such as household appliance, electronic gadgets, and even cash vouchers!",False,,,False,,False,
https://ringgitplus.com/en/credit-card/BSN-Gold-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/554840c62097f5c41eb83bd9/bsn-gold-mastercard-credit-card-i.jpg,bsn,bsn_gold_mastercard_credit_card_i,BSN Gold MasterCard Credit Card-i,mastercard,,,13.5% p.a.,0,free,3000.0,,Malaysians Only,False,,,True,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}",You can get so many great gifts with the BSN Happy Rewards Redemption programme! Earn 1 Reward Point for each RM1 that you spend locally and double the points for spending abroad!,True,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}",Get free Takaful travel coverage when you charge your flight tickets to your brand new Islamic BSN credit card. Safe travels!,True,Skip the queues at toll booths with a complimentary BSN ZING PLUSMiles Touch 'n Go card. Forget about the hassle of topping up your card's balance as RM100 will be automatically reloaded whenever the value falls below RM50 via your BSN credit card.,False,
https://ringgitplus.com/en/credit-card/BSN-1-TeachersCard-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/551930d8ebbe192a7a6ef813/bsn-1-teacherscard-mastercard-credit-card-i.jpg,bsn,bsn_1_teacherscard_mastercard_credit_card_i,BSN 1 TeachersCard MasterCard Credit Card-i,mastercard,,,8.88% p.a.,0,free,2000.0,,"Teachers, lecturers, and employees working with Ministry of Education or approved institutions of higher education.",False,,,True,"{""1 point on every RM1"": [""on all local purchases""], ""2 points on every RM1"": [""on all overseas purchases""]}","Earn 1x Reward Points for every Ringgit that you spend on local purchases. Spend abroad, and the points are doubled! Reward points can be exchanged for wide a range of exciting gifts and prizes with myBSN Reward Point Catalogue.",True,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Free Travel Accident & Inconvenience Coverage! Charge your travel fare in full to your 1 TeachersCard Credit Card-i and automatically get takaful coverage of up to RM100,000.",True,Waiver of Yayasan Guru Malaysia Berhad (YGMB) Membership registration fee. BSN will also contribute 0.2% of your card spending to YGMB for the benefit of its members - you!,False,
https://ringgitplus.com/en/credit-card/UUM-BSN-Gold-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000063/uum-bsn-gold-mastercard-credit-card-i.jpg,bsn,uum_bsn_gold_mastercard_credit_card_i,UUM-BSN Gold MasterCard Credit Card-i,mastercard,,,9.95% p.a.,0,free,2000.0,,Members Only,False,,,True,"{""1 point on every RM1"": [""on all local retail expenses""], ""2 points on every RM1"": [""on all overseas retail expenses""]}","Earn one reward point for every RM1 charged to your credit card. For overseas spending, you get double the points! Reward points can be used to redeem great gifts and prizes with everything from IT gadget to airmiles.",True,"{""Travel Insurance"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Receive exclusive BSN Zing PLUSMiles Card that is linked to your UUM BSN Credit Card-i to enjoy toll rebates and discounts. You also get automatic takaful coverage of up to RM500,000 when you charge your full travel fares to your UUM-BSN Gold Credit Card-i.",True,"Donate to your alma mater! Every time you spend using your UUM BSN Credit Card-i, Bank Simpanan Nasional will contribute 0.3% of the total to Universiti Utara Malaysia.",False,
https://ringgitplus.com/en/credit-card/BSN-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000058/bsn-platinum-mastercard.jpg,bsn,bsn_platinum_mastercard,BSN Platinum MasterCard,mastercard,,,13.5% p.a.,0,free,4000.0,,Malaysians Only,False,,,True,"{""2 points on every RM1"": [""on overseas retail expenses""], ""2 points on every RM -"": [""on local dining, golf and travel expenses""], ""1 point on every RM1"": [""on local retail expenses""]}","Earn 1 Happy Rewards point for ever ringgit charged and 2x the rewards when you spend overseas on retail. Have fun with the rewards programme and claim gifts for your kids, family, home, kitchen, dining, and even sports.",True,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Sign up and receive a complimentary Travel Insurance with coverage of up to RM300,000. Get a gree BSN Zing PLUSMiles card that's linked to your BSN Credit Account, with auto reloads RM100 whenever your balance falls below RM50.",False,,False,
https://ringgitplus.com/en/credit-card/BSN-Classic-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/554864552097f5c41eb83bde/bsn-classic-mastercard-credit-card-i.jpg,bsn,bsn_classic_mastercard_credit_card_i,BSN Classic MasterCard Credit Card-i,mastercard,,,13.5% p.a.,0,free,2000.0,,Malaysians Only,False,,,True,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}",Earn 1 Happy Rewards points when you spend on local retail and double the points with overseas retail transactions. Collect and redeem some awesome gifts with your points!,False,,,True,Get a free BSN Zing PLUSMiles Card - enjoy 5% toll rebate and up to 30% discount at participating PLUSMiles outlets and collect PLUSMiles Point.,False,
https://ringgitplus.com/en/credit-card/UUM-BSN-Platinum-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000057/uum-bsn-platinum-mastercard-credit-card-i.jpg,bsn,uum_bsn_platinum_mastercard_credit_card_i,UUM-BSN Platinum MasterCard Credit Card-i,mastercard,,,9.95% p.a.,0,free,5000.0,,Members Only,False,,,True,"{""2 points on every RM1"": [""on overseas spending""], ""1 point on every RM1"": [""on local spending""]}","Charge purchases on your credit card to earn reward points. Each RM1 will give you 1 reward point, or 2 points for overseas spending. Use your accumulated points to claim fantastic gifts for your lifestyle ranging from travel gear, gadgets, kitchenware and vouchers.",True,"{""Travel Insurance"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Get free Travel Takaful coverage, including compensation for delayed flights and lost luggage. Protection of up to RM1,000,000 when you charge your full travel fare to your new UUM-BSN credit card!",True,Give back to UUM whenever you swipe using your UUM BSN Credit Card-i. Bank Simpanan Nasional will donate 0.3% of what your spend to University Utara Malaysia.,False,
https://ringgitplus.com/en/credit-card/BSN-G-Card-Credit-Card-i.html,https://ringgitplus.com/img/card-400/5cac4d20cbf9fb7115cddf6c/bsn-g-card-credit-card-i.jpg,bsn,bsn_g_card_credit_card_i,BSN G-Card Credit Card-i,,,,8.88% p.a.,0,free,2000.0,,Malaysian Government employees only,False,,,True,"{""1 point on every RM1"": [""on all local purchases""], ""2 points on every RM1"": [""on all overseas purchases""]}","Get 2,000 Happy Points when you swipe 3 time within 30 days from your card approval date. Spend RM1 on retail spend locally and overseas, earn 1x Happy Point and 2x Happy Points respectively.",False,,,True,Enjoy a hassle-free bill payment every month with BSN Autobilling with zero service charges. Earn reward point for every Ringgit spent!,False,
https://ringgitplus.com/en/credit-card/BSN-G-Card-Visa-Credit-Card.html,https://ringgitplus.com/img/card-400/5cac4a7e5230859769b622f9/bsn-g-card-visa-credit-card.jpg,bsn,bsn_g_card_visa_credit_card,BSN G-Card Visa Credit Card,visa,,,8.88% p.a.,0,free,2000.0,,Malaysian Government employees,False,,,True,"{""1 point on every RM1"": [""on all local purchases""], ""2 points on every RM1"": [""on all overseas purchases""]}","Get 2,000 Happy Points when you swipe 3 time within 30 days from your card approval date. Spend RM1 on retail spend locally and overseas, earn 1x Happy Point and 2x Happy Points respectively.",False,,,True,Enjoy a hassle-free bill payment every month with BSN Autobilling with zero service charges. Earn reward point for every Ringgit spent!,False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Infinite-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/56051c5234a4e55376a16124/bank-islam-infinite-visa-credit-card-i.jpg,bank_islam,bank_islam_infinite_visa_credit_card_i,Bank Islam Infinite Visa Credit Card-i,visa,,,13.5% p.a.,0,free*,8333.33,,Anybody,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}","Earn your way to redeem cool gadgets, appliances and more with Bank Islam's TruRewards Loyalty Programme! Gain 1 TruPoints for every RM1 you spend with Infinite Visa Credit Card-i.",True,"{""Personal Accident"": [""Up to RM2,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM1,000""], ""Lost Luggage"": [""Up to RM1,000""], ""Delayed Luggage"": [""Up to RM1,000""]}","Islamic travel insurance worth up to RM2,000,000 is yours when you charged full air fares to your Visa Infinite credit card. Enjoy 3x access to Plaza Premium Lounge in Malaysia and Singapore.",True,"Enjoy RM10,000 per item/in total aggregate Purchase Protection Takaful Plan (excluding jewellery).",False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Platinum-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/5295b80e28ea575849002407/bank-islam-platinum-visa-credit-card-i.jpg,bank_islam,bank_islam_platinum_visa_credit_card_i,Bank Islam Platinum Visa Credit Card-i,visa,,,13.5% p.a.,0,free*,4000.0,,Anybody,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}",Earn TruPoints and redeem great prizes from Bank Islam's TruRewards Loyalty Programme.,True,"{""Personal Accident"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM1,000""], ""Lost Luggage"": [""Up to RM1,000""], ""Delayed Luggage"": [""Up to RM1,000""]}","FREE Takaful Travel of up to RM1,000,000 and 24/7 Visa Concierge Service.",True,"Complimentary RM100,000 Takaful Protection on outstanding balances and RM1,000 on funeral expenses.",False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Gold-Visa-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000050/bank-islam-gold-visa-card-i.jpg,bank_islam,bank_islam_gold_visa_card_i,Bank Islam Gold Visa Card-i,visa,,,13.5% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}",1 TruPoint will be awarded to you for every Ringgit you spend on your Gold Visa Card-i.,False,,,True,40% discount on Will Writing service fee.,False,
https://ringgitplus.com/en/credit-card/Bank-Islam-World-MasterCard-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000052/bank-islam-world-mastercard-card-i.jpg,bank_islam,bank_islam_world_mastercard_card_i,Bank Islam World MasterCard Card-i,mastercard,,,13.5% p.a.,0,free*,8333.33,,Invitation Only,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}",Earn 1 TruPoint for every Ringgit spend on all retail purchases with Bank Islam's TruRewards Loyalty Programme.,True,"{""Personal Accident"": [""Up to RM2,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM1,000""], ""Lost Luggage"": [""Up to RM1,000""], ""Delayed Luggage"": [""Up to RM1,000""]}","Islamic travel insurance worth up to RM2,000,000 is yours when you charged full air fares to your World MasterCard credit card.",True,Enjoy 3x complimentary airport lounge access at selected Premium Lounge Network in Malaysia and Singapore.,False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Visa-Infinite-Business-Credit-Card-i.html,https://ringgitplus.com/img/card-400/586c9d5e9482ad7e26fceab8/bank-islam-visa-infinite-business-credit-card-i.jpg,bank_islam,bank_islam_visa_infinite_business_credit_card_i,Bank Islam Visa Infinite Business Credit Card-i,visa,,,13.5% p.a.,0,free,,,Any Business,False,,,False,,,True,"{""Travel Insurance"": [""Up to RM2,000,000""]}","Business trips overseas? Travel safe, with Takaful Travel Protection of up to RM2 Million. Enjoy 3x complimentary access to selected Plaza Premium Lounge in Malaysia & Singapore.",True,"Get up to RM10,000 Purchase Protection Takaful Plan.",False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Platinum-MasterCard-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000053/bank-islam-platinum-mastercard-card-i.jpg,bank_islam,bank_islam_platinum_mastercard_card_i,Bank Islam Platinum MasterCard Card-i,mastercard,,,13.5% p.a.,0,free*,4000.0,,Anybody,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}",Earn TruPoints and redeem great prizes from Bank Islam's TruRewards Loyalty Programme.,True,"{""Personal Accident"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM1,000""], ""Lost Luggage"": [""Up to RM1,000""], ""Delayed Luggage"": [""Up to RM1,000""]}","Emergency helpdesk, free flight travel inconvenience benefits and complimentary travel insurance up to RM1000000.",True,"Get complimentary up to RM100,000 Takaful Coverage on outstanding balances and funeral expenses. Pay your zakat via standing instructions, auto-debit, internet and EDC terminals at Pusat Zakat counters.",False,
https://ringgitplus.com/en/credit-card/Bank-Islam-Gold-MasterCard-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00004f/bank-islam-gold-mastercard-card-i.jpg,bank_islam,bank_islam_gold_mastercard_card_i,Bank Islam Gold MasterCard Card-i,mastercard,,,13.5% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""1 point on every RM1"": [""on all local and overseas retail expenses""]}",1x TruPoint for every RM1 spend on your Gold MasterCard Card-i.,False,,,True,Enjoy 40% discount on Will Writing service fee.,False,
https://ringgitplus.com/en/credit-card/Bank-Rakyat-Platinum-Credit-Card-i.html,https://ringgitplus.com/img/card-400/563980363c97b2d92da60d90/bank-rakyat-platinum-credit-card-i.jpg,bank_rakyat,bank_rakyat_platinum_credit_card_i,Bank Rakyat Platinum Credit Card-i,,,,13.5% p.a.,0,free*,5000.0,,Anybody,False,,,True,"{""1 point on every RM10"": [""on all local and overseas retail expenses""]}",Get rewarded with 1 Rakyat Reward Point for every RM10 spent with your credit card. Earn your points that have no expiry date and convert them to cash at the rate of RM0.10 per 10 points!,False,,,False,,False,
https://ringgitplus.com/en/credit-card/Bank-Rakyat-Platinum-Explorer-Credit-Card-i.html,https://ringgitplus.com/img/card-400/5d9ff9a04945eeac7b690da5/bank-rakyat-platinum-explorer-credit-card-i.jpg,bank_rakyat,bank_rakyat_platinum_explorer_credit_card_i,Bank Rakyat Platinum Explorer Credit Card-i,,,,13.5% p.a.,0,free,5000.0,,Anybody,True,"{""Airlines Tickets and Hotel Bookings"": [""5%"", ""RM83"", ""any amount""]}","Enjoy 5% cashback for all airlines and hotel bookings without minimum spend. Earn cashback up to RM1,000 per annum.",False,,,True,,Experience travel perks for those who desire premium experiences that fit the budget. Free 3x access to Plaza Premium Lounge in Malaysia & no additional fees on currency exchange (overseas transactions).,False,,False,
https://ringgitplus.com/en/credit-card/Bank-Rakyat-Classic-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000054/bank-rakyat-classic-credit-card-i.jpg,bank_rakyat,bank_rakyat_classic_credit_card_i,Bank Rakyat Classic Credit Card-i,,,,13.5% p.a.,0,free,2000.0,,Anybody,False,,,True,"{""1 point on every RM10"": [""on all local and overseas retail expenses""]}","Rakyat Rewards: 1 point = RM10. Points are converted to cash at the rate of RM0.10 per 10 points. Also, earn as much as 3.0% of Profit Rebate on Auto Debit facility, Bank Rakyat loan facility, and for being a good paymaster!",False,,,False,,False,
https://ringgitplus.com/en/credit-card/Bank-Rakyat-Gold-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000056/bank-rakyat-gold-credit-card-i.jpg,bank_rakyat,bank_rakyat_gold_credit_card_i,Bank Rakyat Gold Credit Card-i,,,,13.5% p.a.,0,free,3000.0,,Anybody,False,,,True,"{""1 point on every RM10"": [""on all local and overseas retail expenses""]}","Rakyat Rewards! 1 point for every RM10. Points are converted to cash at the rate of RM0.10 per 10 points. Earn as much as 3.0% of Profit Rebate on Auto Debit facility, Bank Rakyat loan facility, and for being a good paymaster!",True,,Use your Bank Rakyat credit card to enjoy 0 additional fees on currency exchange for overseas transactions (0% mark up rate) when travelling.,True,Bring your credit card during overseas trips and enjoy ZERO additional fees on currency exchange on overseas transactions.,False,
https://ringgitplus.com/en/credit-card/Bank-Rakyat-Kad-Muslimah.html,https://ringgitplus.com/img/card-400/5892f2627244082635c2913d/bank-rakyat-kad-muslimah.jpg,bank_rakyat,bank_rakyat_kad_muslimah,Bank Rakyat Kad Muslimah,,,,13.5% p.a.,0,free,2000.0,,Women Only,False,,,True,"{""1 point on every RM10"": [""on all local and overseas retail expenses""]}","Spend using Bank Rakyat Kad Muslimah at participating merchants such as Bokitta, Radiusite, Siti Khadijah, Zalora, KFIT City Skin Medispa etc and get up to 30% discounts!",False,,,False,,False,
https://ringgitplus.com/en/credit-card/CIMB-e-Credit-Card.html,https://ringgitplus.com/img/card-400/5eec7e8eab6acc96484ae826/cimb-e-credit-card.jpg,cimb,cimb_e_credit_card,CIMB e Credit Card,,,,15% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""12 points on every RM1"": [""on online/contactless transactions for Strategic Partner Special Day""], ""10 points on every RM1"": [""on online/contactless transactions on Special Day""], ""5 points on every RM1"": [""on online transactions on Normal Day""], ""1 point on every RM1"": [""on in-store PIN purchases (Everyday)""]}","Get up to 12x bonus points on online, e-wallet, auto-billing payment and in-store every 10th of the month (Special Day) spent globally with CIMB featured partners namely Lazada, Shopee, Taobao and others! You will also get to Pay with Points across outlets locally.",False,,,True,"Indulge with the best bank bonus point conversion value of minimum 400 bonus points or RM1 or multiples thereof valid for Pay With Points, redeem any gifts at any of the participating merchants nationwide and get cash back redemption.",False,
https://ringgitplus.com/en/credit-card/CIMB-Cash-Rebate-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/51e3dc8bd24bc60868000001/cimb-cash-rebate-platinum-mastercard.jpg,cimb,cimb_cash_rebate_platinum_mastercard,CIMB Cash Rebate Platinum MasterCard,mastercard,,,15% p.a.,0,free,2000.0,,Malaysians Only,True,"{""Cinema, Petrol, Groceries, Mobile and Utility Bills via Standing Instruction"": [""2%"", ""RM30"", ""up to RM2,999""], ""Other Retail or Online Spend"": [""0.2%"", ""uncapped"", ""any amount""]}","Get up to 5% cash rebates on on Cinema, Groceries, Petrol, Mobile and Utilities every month. Get 0.2% unlimited cash rebate on everything else.",False,,,True,,Don't arrive or return home empty-handed! Get your souvenirs at The Zon Duty Free outlets and use your CIMB card to enjoy a 10% discount.,False,,True,"Up to 5% cash rebates on fuel spending at all petrol stations nationwide, capped at RM30 per month."
